,ID,Word,Lemme,Stemme,stopword
779,149,a,['a'],['a'],True
780,149,brilliant,['brilliant'],['brilliant'],False
781,149,and,['and'],['and'],True
782,149,clear,['clear'],['clear'],False
783,149,picture,['picture'],['pictur'],False
784,150,wow,['wow'],['wow'],False
785,151,great,['great'],['great'],False
786,151,product,['product'],['product'],False
787,151,and,['and'],['and'],True
788,151,great,['great'],['great'],False
789,151,customer,['customer'],['custom'],False
790,151,service,['service'],['servic'],False
791,152,very,['very'],['veri'],True
792,152,easy,['easy'],['easi'],False
793,152,to,['to'],['to'],True
794,152,use,['use'],['use'],False
795,152,muy,['muy'],['muy'],False
796,152,fácil,['fácil'],['fácil'],False
797,152,de,['de'],['de'],False
798,152,usar,['usar'],['usar'],False
799,153,i,['i'],['i'],True
800,153,am,['am'],['am'],True
801,153,blown,['blown'],['blown'],False
802,153,away,['away'],['away'],False
803,154,works,['work'],['work'],False
804,154,like,['like'],['like'],False
805,154,a,['a'],['a'],True
806,154,charm,['charm'],['charm'],False
807,155,works,['work'],['work'],False
808,155,well,['well'],['well'],False
809,155,for,['for'],['for'],True
810,155,my,['my'],['my'],True
811,155,intended,['intended'],['intend'],False
812,155,use,['use'],['use'],False
813,156,fantastic,['fantastic'],['fantast'],False
814,156,if,['if'],['if'],True
815,156,youre,['youre'],['your'],False
816,156,not,['not'],['not'],True
817,156,picky,['picky'],['picki'],False
818,156,about,['about'],['about'],True
819,156,the,['the'],['the'],True
820,156,little,['little'],['littl'],False
821,156,nuances,['nuance'],['nuanc'],False
822,157,great,['great'],['great'],False
823,158,quality,['quality'],['qualiti'],False
824,158,quality,['quality'],['qualiti'],False
825,158,quality,['quality'],['qualiti'],False
826,159,a,['a'],['a'],True
827,159,must,['must'],['must'],False
828,159,have,['have'],['have'],True
829,159,if,['if'],['if'],True
830,159,you,['you'],['you'],True
831,159,are,['are'],['are'],True
832,159,looking,['looking'],['look'],False
833,159,for,['for'],['for'],True
834,159,a,['a'],['a'],True
835,159,portable,['portable'],['portabl'],False
836,159,projector,['projector'],['projector'],False
837,160,this,['this'],['thi'],True
838,160,is,['is'],['is'],True
839,160,the,['the'],['the'],True
840,160,one,['one'],['one'],True
841,160,pico,['pico'],['pico'],False
842,160,projector,['projector'],['projector'],False
843,160,for,['for'],['for'],True
844,160,moviesshow,['moviesshow'],['moviesshow'],False
845,160,in,['in'],['in'],True
846,160,full,['full'],['full'],False
847,160,effect,['effect'],['effect'],False
848,161,the,['the'],['the'],True
849,161,best,['best'],['best'],False
850,161,projector,['projector'],['projector'],False
851,161,under,['under'],['under'],True
852,161,1000,['1000'],['1000'],False
853,161,,[],[],False
854,162,almost,['almost'],['almost'],False
855,162,not,['not'],['not'],True
856,162,buying,['buying'],['buy'],False
857,162,due,['due'],['due'],False
858,162,to,['to'],['to'],True
859,162,customer,['customer'],['custom'],False
860,162,support,['support'],['support'],False
861,163,absolutely,['absolutely'],['absolut'],False
862,163,pleased,['pleased'],['pleas'],False
863,163,in,['in'],['in'],True
864,163,every,['every'],['everi'],False
865,163,way,['way'],['way'],False
866,164,tiny,['tiny'],['tini'],False
867,164,powerhouse,['powerhouse'],['powerhous'],False
868,165,great,['great'],['great'],False
869,165,customer,['customer'],['custom'],False
870,165,service,['service'],['servic'],False
871,166,small,['small'],['small'],False
872,166,compact,['compact'],['compact'],False
873,167,incredible,['incredible'],['incred'],False
874,168,great,['great'],['great'],False
875,168,customer,['customer'],['custom'],False
876,168,service,['service'],['servic'],False
877,168,,[],[],False
878,169,anker,['anker'],['anker'],False
879,169,incredible,['incredible'],['incred'],False
880,169,experience,['experience'],['experi'],False
881,170,great,['great'],['great'],False
882,170,small,['small'],['small'],False
883,170,portable,['portable'],['portabl'],False
884,170,projector,['projector'],['projector'],False
885,171,get,['get'],['get'],False
886,171,it,['it'],['it'],True
887,171,youll,['youll'],['youll'],False
888,171,love,['love'],['love'],False
889,171,it,['it'],['it'],True
890,172,great,['great'],['great'],False
891,172,for,['for'],['for'],True
892,172,the,['the'],['the'],True
893,172,nintendo,['nintendo'],['nintendo'],False
894,172,switch,['switch'],['switch'],False
895,173,love,['love'],['love'],False
896,173,it,['it'],['it'],True
897,173,easy,['easy'],['easi'],False
898,173,to,['to'],['to'],True
899,173,use,['use'],['use'],False
900,174,love,['love'],['love'],False
901,174,this,['this'],['thi'],True
902,174,projector,['projector'],['projector'],False
903,175,great,['great'],['great'],False
904,175,quality,['quality'],['qualiti'],False
905,175,netflix,['netflix'],['netflix'],False
906,175,and,['and'],['and'],True
907,175,other,['other'],['other'],True
908,175,apps,['apps'],['app'],False
909,175,compatible,['compatible'],['compat'],False
910,176,great,['great'],['great'],False
911,176,functionalities,['functionality'],['function'],False
912,176,and,['and'],['and'],True
913,176,quality,['quality'],['qualiti'],False
914,176,for,['for'],['for'],True
915,176,the,['the'],['the'],True
916,176,price,['price'],['price'],False
917,177,so,['so'],['so'],True
918,177,good,['good'],['good'],False
919,177,daughter,['daughter'],['daughter'],False
920,177,gave,['gave'],['gave'],False
921,177,up,['up'],['up'],True
922,177,her,['her'],['her'],True
923,177,tv,['tv'],['tv'],False
924,177,to,['to'],['to'],True
925,177,use,['use'],['use'],False
926,177,just,['just'],['just'],True
927,177,the,['the'],['the'],True
928,177,projector,['projector'],['projector'],False
929,178,amazing,['amazing'],['amaz'],False
930,178,support,['support'],['support'],False
931,178,from,['from'],['from'],True
932,178,anker,['anker'],['anker'],False
933,179,great,['great'],['great'],False
934,179,picture,['picture'],['pictur'],False
935,179,quality,['quality'],['qualiti'],False
936,179,and,['and'],['and'],True
937,179,sound,['sound'],['sound'],False
938,179,i,['i'],['i'],True
939,179,watch,['watch'],['watch'],False
940,179,more,['more'],['more'],True
941,179,nebula,['nebula'],['nebula'],False
942,179,than,['than'],['than'],True
943,179,tv,['tv'],['tv'],False
944,180,fantastic,['fantastic'],['fantast'],False
945,180,little,['little'],['littl'],False
946,180,device,['device'],['devic'],False
947,180,,[],[],False
948,180,seriously,['seriously'],['serious'],False
949,180,my,['my'],['my'],True
950,180,favorite,['favorite'],['favorit'],False
951,180,new,['new'],['new'],False
952,180,toy,['toy'],['toy'],False
953,181,great,['great'],['great'],False
954,181,product,['product'],['product'],False
955,181,great,['great'],['great'],False
956,181,price,['price'],['price'],False
957,182,easy,['easy'],['easi'],False
958,182,little,['little'],['littl'],False
959,182,fella,['fella'],['fella'],False
960,182,to,['to'],['to'],True
961,182,use,['use'],['use'],False
962,183,best,['best'],['best'],False
963,183,all,['all'],['all'],True
964,183,in,['in'],['in'],True
965,183,one,['one'],['one'],True
966,183,solution,['solution'],['solut'],False
967,183,out,['out'],['out'],True
968,183,there,['there'],['there'],True
969,184,we,['we'],['we'],True
970,184,love,['love'],['love'],False
971,184,our,['our'],['our'],True
972,184,nebula,['nebula'],['nebula'],False
973,185,this,['this'],['thi'],True
974,185,projector,['projector'],['projector'],False
975,185,is,['is'],['is'],True
976,185,perfect,['perfect'],['perfect'],False
977,185,depending,['depending'],['depend'],False
978,185,on,['on'],['on'],True
979,185,what,['what'],['what'],True
980,185,you are,"['you', 'are']","['you', 'are']",False
981,185,looking,['looking'],['look'],False
982,185,for,['for'],['for'],True
983,186,i,['i'],['i'],True
984,186,am,['am'],['am'],True
985,186,updating,['updating'],['updat'],False
986,186,the,['the'],['the'],True
987,186,review,['review'],['review'],False
988,187,quality,['quality'],['qualiti'],False
989,187,mini,['mini'],['mini'],False
990,187,portable,['portable'],['portabl'],False
991,187,projector,['projector'],['projector'],False
992,187,with,['with'],['with'],True
993,187,builtin,['builtin'],['builtin'],False
994,187,speaker,['speaker'],['speaker'],False
995,188,a,['a'],['a'],True
996,188,great,['great'],['great'],False
997,188,android,['android'],['android'],False
998,188,projector,['projector'],['projector'],False
999,189,i,['i'],['i'],True
1000,189,really,['really'],['realli'],False
1001,189,am,['am'],['am'],True
1002,189,having,['having'],['have'],True
1003,189,alot,['alot'],['alot'],False
1004,189,of,['of'],['of'],True
1005,189,fun,['fun'],['fun'],False
1006,189,with,['with'],['with'],True
1007,189,this,['this'],['thi'],True
1008,190,best,['best'],['best'],False
1009,190,bang,['bang'],['bang'],False
1010,190,for,['for'],['for'],True
1011,190,your,['your'],['your'],True
1012,190,buck,['buck'],['buck'],False
1013,191,worth,['worth'],['worth'],False
1014,191,it,['it'],['it'],True
1015,191,great,['great'],['great'],False
1016,191,for,['for'],['for'],True
1017,191,outdoor,['outdoor'],['outdoor'],False
1018,191,parties,['party'],['parti'],False
1019,191,and,['and'],['and'],True
1020,191,family,['family'],['famili'],False
1021,191,nights,['night'],['night'],False
1022,191,in,['in'],['in'],True
1023,192,watch,['watch'],['watch'],False
1024,192,hulu,['hulu'],['hulu'],False
1025,192,netflix,['netflix'],['netflix'],False
1026,192,youtube,['youtube'],['youtub'],False
1027,192,amazon,['amazon'],['amazon'],False
1028,192,prime,['prime'],['prime'],False
1029,192,but,['but'],['but'],True
1030,192,not,['not'],['not'],True
1031,192,able,['able'],['abl'],False
1032,192,to,['to'],['to'],True
1033,192,access,['access'],['access'],False
1034,192,apple,['apple'],['appl'],False
1035,192,movies,['movie'],['movi'],False
1036,193,amazing,['amazing'],['amaz'],False
1037,194,expensive,['expensive'],['expens'],False
1038,194,but,['but'],['but'],True
1039,194,great,['great'],['great'],False
1040,194,projector,['projector'],['projector'],False
1041,195,recommended,['recommended'],['recommend'],False
1042,196,worth,['worth'],['worth'],False
1043,196,it,['it'],['it'],True
1044,197,awesome,['awesome'],['awesom'],False
1045,197,device,['device'],['devic'],False
1046,197,for,['for'],['for'],True
1047,197,the,['the'],['the'],True
1048,197,price,['price'],['price'],False
1049,198,portability,['portability'],['portabl'],False
1050,198,a,['a'],['a'],True
1051,198,big,['big'],['big'],False
1052,198,plus,['plus'],['plu'],False
1053,198,for,['for'],['for'],True
1054,198,small,['small'],['small'],False
1055,198,kids,['kid'],['kid'],False
1056,199,the,['the'],['the'],True
1057,199,best,['best'],['best'],False
1058,199,“tv”,"['“', 'tv', '”']","['“', 'tv', '”']",False
1059,199,i have,"['i', 'have']","['i', 'have']",False
1060,199,ever,['ever'],['ever'],False
1061,199,owned,['owned'],['own'],False
1062,200,love,['love'],['love'],False
1063,200,it,['it'],['it'],True
1064,201,great,['great'],['great'],False
1065,201,projector,['projector'],['projector'],False
1066,201,worth,['worth'],['worth'],False
1067,201,it,['it'],['it'],True
1068,202,love,['love'],['love'],False
1069,202,this,['this'],['thi'],True
1070,202,product,['product'],['product'],False
1071,203,fantastic,['fantastic'],['fantast'],False
1072,203,projector,['projector'],['projector'],False
1073,203,for,['for'],['for'],True
1074,203,travel,['travel'],['travel'],False
1075,204,cinema,['cinema'],['cinema'],False
1076,204,like,['like'],['like'],False
1077,204,experience,['experience'],['experi'],False
1078,204,fun,['fun'],['fun'],False
1079,204,family,['family'],['famili'],False
1080,204,projector,['projector'],['projector'],False
1081,205,amazing,['amazing'],['amaz'],False
1082,206,incredibly,['incredibly'],['incred'],False
1083,206,versatile,['versatile'],['versatil'],False
1084,206,great,['great'],['great'],False
1085,206,quality,['quality'],['qualiti'],False
1086,206,upgrade,['upgrade'],['upgrad'],False
1087,206,the,['the'],['the'],True
1088,206,software,['software'],['softwar'],False
1089,206,asap,['asap'],['asap'],False
1090,207,not,['not'],['not'],True
1091,207,a,['a'],['a'],True
1092,207,home,['home'],['home'],False
1093,207,theater,['theater'],['theater'],False
1094,207,in,['in'],['in'],True
1095,207,a,['a'],['a'],True
1096,207,box,['box'],['box'],False
1097,207,but,['but'],['but'],True
1098,207,incredible,['incredible'],['incred'],False
1099,207,for,['for'],['for'],True
1100,207,its,['it'],['it'],True
1101,207,size,['size'],['size'],False
1102,207,and,['and'],['and'],True
1103,207,portability,['portability'],['portabl'],False
1104,208,wow,['wow'],['wow'],False
1105,208,is,['is'],['is'],True
1106,208,this,['this'],['thi'],True
1107,208,great,['great'],['great'],False
1108,208,everything,['everything'],['everyth'],False
1109,208,included,['included'],['includ'],False
1110,208,in,['in'],['in'],True
1111,208,one,['one'],['one'],True
1112,208,small,['small'],['small'],False
1113,208,portable,['portable'],['portabl'],False
1114,208,package,['package'],['packag'],False
1115,209,excellent,['excellent'],['excel'],False
1116,209,product,['product'],['product'],False
1117,209,excellent,['excellent'],['excel'],False
1118,209,support,['support'],['support'],False
1119,209,team,['team'],['team'],False
1120,210,it is,"['it', 'is']","['it', 'is']",False
1121,210,awesome,['awesome'],['awesom'],False
1122,211,love,['love'],['love'],False
1123,211,the,['the'],['the'],True
1124,211,concept,['concept'],['concept'],False
1125,211,but,['but'],['but'],True
1126,211,wish,['wish'],['wish'],False
1127,211,it,['it'],['it'],True
1128,211,had,['had'],['had'],True
1129,211,a,['a'],['a'],True
1130,211,higher,['higher'],['higher'],False
1131,211,resolution,['resolution'],['resolut'],False
1132,212,works,['work'],['work'],False
1133,212,great,['great'],['great'],False
1134,212,in,['in'],['in'],True
1135,212,dark,['dark'],['dark'],False
1136,212,to,['to'],['to'],True
1137,212,semidark,['semidark'],['semidark'],False
1138,212,environments,['environment'],['environ'],False
1139,212,,[],[],False
1140,212,easily,['easily'],['easili'],False
1141,212,portable,['portable'],['portabl'],False
1142,212,as,['a'],['as'],True
1143,212,well,['well'],['well'],False
1144,213,great,['great'],['great'],False
1145,213,image,['image'],['imag'],False
1146,213,quality,['quality'],['qualiti'],False
1147,213,worth,['worth'],['worth'],False
1148,213,the,['the'],['the'],True
1149,213,price,['price'],['price'],False
1150,213,very,['very'],['veri'],True
1151,213,portable,['portable'],['portabl'],False
1152,214,awesome,['awesome'],['awesom'],False
1153,214,projector,['projector'],['projector'],False
1154,215,this,['this'],['thi'],True
1155,215,thing,['thing'],['thing'],False
1156,215,is,['is'],['is'],True
1157,215,ahem,['ahem'],['ahem'],False
1158,215,too,['too'],['too'],True
1159,215,cool,['cool'],['cool'],False
1160,215,,[],[],False
1161,215,highly,['highly'],['highli'],False
1162,215,recommend,['recommend'],['recommend'],False
1163,215,,[],[],False
1164,215,quality,['quality'],['qualiti'],False
1165,215,construction,['construction'],['construct'],False
